protein	ionm	id	uid	mz	mzcorr	intensity	cls	headgroup1	rtmean	rtms2	rtmin	rtmax	headgroup	lyso	pref	carb	unsat	fa1p	fa1c	fa1u	fa2p	fa2c	fa2u	fa3p	fa3c	fa3u	fa4p	fa4c	fa4u	fullhgroup	mhgroup	uhgroup	phgroup	hgcc	cc	hgfa	ccfa	adduct	mz_theoretical	ppm	set0	set1	set2	screen	exp_date	domain	lit	lcb_pref	manual_id0	comment	manual_id1	manual_id2	invivo_585_681
HSDL2	pos	5	523	602.4438	602.44680739945	310000	III.2	unknown	1.02	1.0083185	0.92	1.16	Cer		DH	27.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Hex-DHCer	unknown	Hex-DHCer	Cer	Hex-Cer(DH27:1)	27:1	NA	NA	[M+H]+	602.46264445615	-26.287201116470136	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Hexosyl ceramide (d27:1); Hexosyl ceramide (DH27:1) /// [M+NH4]+: Diacylglycerol (34:6) /// [M+Na]+: Lysophosphatidylethanolamine (O-26:0)	RT is almost the flow-through	[M+H]+: Hexosyl ceramide (d*27:1) /// [M+NH4]+: Diacylglycerol (34:6) /// [M+Na]+: Lysophosphatidylethanolamine (O-26:0)		NaN
HSDL2	pos	5	523	602.4438	602.44680739945	310000	III.2	unknown	1.02	1.0083185	0.92	1.16	Cer		d	27.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Hex-dCer	unknown	Hex-dCer	Cer	Hex-Cer(d27:1)	27:1	NA	NA	[M+H]+	602.46264445615	-26.287201116470136	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Hexosyl ceramide (d27:1); Hexosyl ceramide (DH27:1) /// [M+NH4]+: Diacylglycerol (34:6) /// [M+Na]+: Lysophosphatidylethanolamine (O-26:0)	RT is almost the flow-through	[M+H]+: Hexosyl ceramide (d*27:1) /// [M+NH4]+: Diacylglycerol (34:6) /// [M+Na]+: Lysophosphatidylethanolamine (O-26:0)		NaN
HSDL2	pos	5	523	602.4438	602.44680739945	310000	III.2	unknown	1.02	1.0083185	0.92	1.16	PE	Lyso	O	26.0	0.0	O	26.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN	Lyso-PE-O	unknown	Lyso-PE-O	PE	Lyso-PE(O-26:0)	26:0	Lyso-PE(O-26:0)	26:0	[M+Na]+	602.4519897020907	-8.602017636761051	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Hexosyl ceramide (d27:1); Hexosyl ceramide (DH27:1) /// [M+NH4]+: Diacylglycerol (34:6) /// [M+Na]+: Lysophosphatidylethanolamine (O-26:0)	RT is almost the flow-through	[M+H]+: Hexosyl ceramide (d*27:1) /// [M+NH4]+: Diacylglycerol (34:6) /// [M+Na]+: Lysophosphatidylethanolamine (O-26:0)		NaN
HSDL2	pos	6	524	660.4255	660.428796844096	280000	III.2	unknown	1.08	1.0771516	0.88	1.2	PE			30.0	2.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PE	unknown	PE	PE	PE(30:2)	30:2	NA	NA	[M+H]+	660.45985246677	-47.021211899555404	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d36:5); Ceramide phosphate (DH36:5)	RT is almost the flow-through	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d*36:5)		NaN
HSDL2	pos	6	524	660.4255	660.428796844096	280000	III.2	unknown	1.08	1.0771516	0.88	1.2	Cer		d	36.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer-1P	unknown	dCer-1P	Cer	Cer-1P(d36:5)	36:5	NA	NA	[M+Na]+	660.4363457020908	-11.43010684352255	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d36:5); Ceramide phosphate (DH36:5)	RT is almost the flow-through	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d*36:5)		NaN
HSDL2	pos	6	524	660.4255	660.428796844096	280000	III.2	unknown	1.08	1.0771516	0.88	1.2	PS		O	28.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PS-O	unknown	PS-O	PS	PS(O-28:3)	28:3	NA	NA	[M+H]+	660.42349604149	8.026368894810952	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d36:5); Ceramide phosphate (DH36:5)	RT is almost the flow-through	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d*36:5)		NaN
HSDL2	pos	6	524	660.4255	660.428796844096	280000	III.2	unknown	1.08	1.0771516	0.88	1.2	PS	Lyso		26.0	0.0		26.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN	Lyso-PS	unknown	Lyso-PS	PS	Lyso-PS(26:0)	26:0	Lyso-PS(26:0)	26:0	[M+Na]+	660.4211057020907	11.645814979164886	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d36:5); Ceramide phosphate (DH36:5)	RT is almost the flow-through	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d*36:5)		NaN
HSDL2	pos	6	524	660.4255	660.428796844096	280000	III.2	unknown	1.08	1.0771516	0.88	1.2	Cer		DH	36.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer-1P	unknown	DHCer-1P	Cer	Cer-1P(DH36:5)	36:5	NA	NA	[M+Na]+	660.4363464840307	-11.431290804634541	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d36:5); Ceramide phosphate (DH36:5)	RT is almost the flow-through	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d*36:5)		NaN
HSDL2	pos	6	524	660.4255	660.428796844096	280000	III.2	unknown	1.08	1.0771516	0.88	1.2	PA			32.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PA	unknown	PA	PA	PA(32:3)	32:3	NA	NA	[M+NH4]+	660.4598815370107	-47.065224979762114	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d36:5); Ceramide phosphate (DH36:5)	RT is almost the flow-through	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d*36:5)		NaN
HSDL2	pos	6	524	660.4255	660.428796844096	280000	III.2	unknown	1.08	1.0771516	0.88	1.2	PS		O	26.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PS-O	unknown	PS-O	PS	PS(O-26:0)	26:0	NA	NA	[M+Na]+	660.4211057020907	11.645814979164886	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d36:5); Ceramide phosphate (DH36:5)	RT is almost the flow-through	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d*36:5)		NaN
HSDL2	pos	6	524	660.4255	660.428796844096	280000	III.2	unknown	1.08	1.0771516	0.88	1.2	PI	Lyso	O	22.0	0.0	O	22.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN	Lyso-PI-O	unknown	Lyso-PI-O	PI	Lyso-PI(O-22:0)	22:0	Lyso-PI(O-22:0)	22:0	[M+NH4]+	660.4446253943107	-23.96650620818962	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d36:5); Ceramide phosphate (DH36:5)	RT is almost the flow-through	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d*36:5)		NaN
HSDL2	pos	6	524	660.4255	660.428796844096	280000	III.2	unknown	1.08	1.0771516	0.88	1.2	PG	Lyso		28.0	5.0		28.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN	Lyso-PG	unknown	Lyso-PG	PG	Lyso-PG(28:5)	28:5	Lyso-PG(28:5)	28:5	[M+NH4]+	660.4234960270708	8.026390728314015	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d36:5); Ceramide phosphate (DH36:5)	RT is almost the flow-through	[M+H]+: Phosphatidylserine (O-28:3); Phosphatidylethanolamine (30:2) /// [M+NH4]+: Lysophosphatidylglycerol (28:5); Phosphatidate (32:3); Lysophosphatidylinositol (O-22:0) /// [M+Na]+: Phosphatidylserine (O-26:0); Lysophosphatidylserine (26:0); Ceramide phosphate (d*36:5)		NaN
HSDL2	pos	7	525	690.4945	690.497946948544	270000	III.2	unknown	1.02	1.0065313	0.88	1.16	PA			34.0	2.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PA	unknown	PA	PA	PA(34:2)	34:2	NA	NA	[M+NH4]+	690.5068317305708	-12.867044348344267	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Hexosyl ceramide (d34:6); Hexosyl ceramide (DH34:6); Phosphatidylcholine (29:1); Phosphatidylethanolamine (32:1) /// [M+NH4]+: Phosphatidate (34:2) /// [M+Na]+: Hexosyl ceramide (d32:3); Hexosyl ceramide (DH32:3)	RT is almost the flow-through	[M+H]+: Hexosyl ceramide (d*34:6); Phosphatidylcholine (29:1); Phosphatidylethanolamine (32:1) /// [M+NH4]+: Phosphatidate (34:2) /// [M+Na]+: Hexosyl ceramide (d*32:3)		NaN
HSDL2	pos	7	525	690.4945	690.497946948544	270000	III.2	unknown	1.02	1.0065313	0.88	1.16	Cer		DH	32.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Hex-DHCer	unknown	Hex-DHCer	Cer	Hex-Cer(DH32:3)	32:3	NA	NA	[M+Na]+	690.4915388850308	9.280437416545656	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Hexosyl ceramide (d34:6); Hexosyl ceramide (DH34:6); Phosphatidylcholine (29:1); Phosphatidylethanolamine (32:1) /// [M+NH4]+: Phosphatidate (34:2) /// [M+Na]+: Hexosyl ceramide (d32:3); Hexosyl ceramide (DH32:3)	RT is almost the flow-through	[M+H]+: Hexosyl ceramide (d*34:6); Phosphatidylcholine (29:1); Phosphatidylethanolamine (32:1) /// [M+NH4]+: Phosphatidate (34:2) /// [M+Na]+: Hexosyl ceramide (d*32:3)		NaN
HSDL2	pos	7	525	690.4945	690.497946948544	270000	III.2	unknown	1.02	1.0065313	0.88	1.16	Cer		d	34.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Hex-dCer	unknown	Hex-dCer	Cer	Hex-Cer(d34:6)	34:6	NA	NA	[M+H]+	690.4939445851901	5.796377195388805	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Hexosyl ceramide (d34:6); Hexosyl ceramide (DH34:6); Phosphatidylcholine (29:1); Phosphatidylethanolamine (32:1) /// [M+NH4]+: Phosphatidate (34:2) /// [M+Na]+: Hexosyl ceramide (d32:3); Hexosyl ceramide (DH32:3)	RT is almost the flow-through	[M+H]+: Hexosyl ceramide (d*34:6); Phosphatidylcholine (29:1); Phosphatidylethanolamine (32:1) /// [M+NH4]+: Phosphatidate (34:2) /// [M+Na]+: Hexosyl ceramide (d*32:3)		NaN
HSDL2	pos	7	525	690.4945	690.497946948544	270000	III.2	unknown	1.02	1.0065313	0.88	1.16	Cer		d	32.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Hex-dCer	unknown	Hex-dCer	Cer	Hex-Cer(d32:3)	32:3	NA	NA	[M+Na]+	690.4915407020908	9.277805846453592	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Hexosyl ceramide (d34:6); Hexosyl ceramide (DH34:6); Phosphatidylcholine (29:1); Phosphatidylethanolamine (32:1) /// [M+NH4]+: Phosphatidate (34:2) /// [M+Na]+: Hexosyl ceramide (d32:3); Hexosyl ceramide (DH32:3)	RT is almost the flow-through	[M+H]+: Hexosyl ceramide (d*34:6); Phosphatidylcholine (29:1); Phosphatidylethanolamine (32:1) /// [M+NH4]+: Phosphatidate (34:2) /// [M+Na]+: Hexosyl ceramide (d*32:3)		NaN
HSDL2	pos	7	525	690.4945	690.497946948544	270000	III.2	unknown	1.02	1.0065313	0.88	1.16	Cer		DH	34.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Hex-DHCer	unknown	Hex-DHCer	Cer	Hex-Cer(DH34:6)	34:6	NA	NA	[M+H]+	690.4939445851901	5.796377195388805	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Hexosyl ceramide (d34:6); Hexosyl ceramide (DH34:6); Phosphatidylcholine (29:1); Phosphatidylethanolamine (32:1) /// [M+NH4]+: Phosphatidate (34:2) /// [M+Na]+: Hexosyl ceramide (d32:3); Hexosyl ceramide (DH32:3)	RT is almost the flow-through	[M+H]+: Hexosyl ceramide (d*34:6); Phosphatidylcholine (29:1); Phosphatidylethanolamine (32:1) /// [M+NH4]+: Phosphatidate (34:2) /// [M+Na]+: Hexosyl ceramide (d*32:3)		NaN
HSDL2	pos	7	525	690.4945	690.497946948544	270000	III.2	unknown	1.02	1.0065313	0.88	1.16	PC			29.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PC	unknown	PC	PC	PC(29:1)	29:1	NA	NA	[M+H]+	690.50683174499	-12.867065230190024	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Hexosyl ceramide (d34:6); Hexosyl ceramide (DH34:6); Phosphatidylcholine (29:1); Phosphatidylethanolamine (32:1) /// [M+NH4]+: Phosphatidate (34:2) /// [M+Na]+: Hexosyl ceramide (d32:3); Hexosyl ceramide (DH32:3)	RT is almost the flow-through	[M+H]+: Hexosyl ceramide (d*34:6); Phosphatidylcholine (29:1); Phosphatidylethanolamine (32:1) /// [M+NH4]+: Phosphatidate (34:2) /// [M+Na]+: Hexosyl ceramide (d*32:3)		NaN
HSDL2	pos	7	525	690.4945	690.497946948544	270000	III.2	unknown	1.02	1.0065313	0.88	1.16	PE			32.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PE	unknown	PE	PE	PE(32:1)	32:1	NA	NA	[M+H]+	690.50683174499	-12.867065230190024	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Hexosyl ceramide (d34:6); Hexosyl ceramide (DH34:6); Phosphatidylcholine (29:1); Phosphatidylethanolamine (32:1) /// [M+NH4]+: Phosphatidate (34:2) /// [M+Na]+: Hexosyl ceramide (d32:3); Hexosyl ceramide (DH32:3)	RT is almost the flow-through	[M+H]+: Hexosyl ceramide (d*34:6); Phosphatidylcholine (29:1); Phosphatidylethanolamine (32:1) /// [M+NH4]+: Phosphatidate (34:2) /// [M+Na]+: Hexosyl ceramide (d*32:3)		NaN
HSDL2	pos	8	526	514.3614	514.363967692109	250000	III.2	unknown	1.03	0.99976027	0.84	1.24	Cer		t	21.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	tCer-PE	unknown	tCer-PE	Cer	Cer-PE(t21:0)	21:0	NA	NA	[M+NH4]+	514.3615644746707	4.6722337054250795	True	True	False	A	2015-04-10	scp2	False	False	[M+NH4]+: Sphingomyelin (t18:0); Ceramide phosphoethanolamine (t21:0)	RT is almost the flow-through	[M+NH4]+: Sphingomyelin (t*18:0); Ceramide phosphoethanolamine (t*21:0)		NaN
HSDL2	pos	8	526	514.3614	514.363967692109	250000	III.2	unknown	1.03	0.99976027	0.84	1.24	Cer		DH	21.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer-PE-OH	unknown	DHCer-PE-OH	Cer	Cer-PE(DH21:0-OH)	21:0	NA	NA	[M+NH4]+	514.3615644746707	4.6722337054250795	False	True	False	A	2015-04-10	scp2	False	False	[M+NH4]+: Sphingomyelin (t18:0); Ceramide phosphoethanolamine (t21:0)	RT is almost the flow-through	[M+NH4]+: Sphingomyelin (t*18:0); Ceramide phosphoethanolamine (t*21:0)		NaN
HSDL2	pos	8	526	514.3614	514.363967692109	250000	III.2	unknown	1.03	0.99976027	0.84	1.24	SM		DH	18.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHSM-OH	unknown	DHSM-OH	SM	SM(DH18:0-OH)	18:0	NA	NA	[M+NH4]+	NaN	NaN	False	True	False	A	2015-04-10	scp2	False	False	[M+NH4]+: Sphingomyelin (t18:0); Ceramide phosphoethanolamine (t21:0)	RT is almost the flow-through	[M+NH4]+: Sphingomyelin (t*18:0); Ceramide phosphoethanolamine (t*21:0)		NaN
HSDL2	pos	8	526	514.3614	514.363967692109	250000	III.2	unknown	1.03	0.99976027	0.84	1.24	SM		t	18.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	tSM	unknown	tSM	SM	SM(t18:0)	18:0	NA	NA	[M+NH4]+	514.3615635533308	4.674024943762237	True	True	False	A	2015-04-10	scp2	False	False	[M+NH4]+: Sphingomyelin (t18:0); Ceramide phosphoethanolamine (t21:0)	RT is almost the flow-through	[M+NH4]+: Sphingomyelin (t*18:0); Ceramide phosphoethanolamine (t*21:0)		NaN
HSDL2	pos	9	527	646.411	646.414226883712	250000	III.2	unknown	1.01	1.0195164	0.92	1.16	PE			29.0	2.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PE	unknown	PE	PE	PE(29:2)	29:2	NA	NA	[M+H]+	646.44422746677	-46.40861776367626	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylcholine (26:2); Phosphatidylethanolamine (29:2) /// [M+NH4]+: Phosphatidate (31:3) /// [M+Na]+: Phosphatidylserine (O-25:0); Lysophosphatidylserine (O-26:0)	RT is almost the flow-through	[M+H]+: Phosphatidylcholine (26:2); Phosphatidylethanolamine (29:2) /// [M+NH4]+: Phosphatidate (31:3) /// [M+Na]+: Phosphatidylserine (O-25:0); Lysophosphatidylserine (O-26:0)		NaN
HSDL2	pos	9	527	646.411	646.414226883712	250000	III.2	unknown	1.01	1.0195164	0.92	1.16	PS	Lyso	O	26.0	0.0	O	26.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN	Lyso-PS-O	unknown	Lyso-PS-O	PS	Lyso-PS(O-26:0)	26:0	Lyso-PS(O-26:0)	26:0	[M+Na]+	646.4417967020908	-42.64857024935036	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylcholine (26:2); Phosphatidylethanolamine (29:2) /// [M+NH4]+: Phosphatidate (31:3) /// [M+Na]+: Phosphatidylserine (O-25:0); Lysophosphatidylserine (O-26:0)	RT is almost the flow-through	[M+H]+: Phosphatidylcholine (26:2); Phosphatidylethanolamine (29:2) /// [M+NH4]+: Phosphatidate (31:3) /// [M+Na]+: Phosphatidylserine (O-25:0); Lysophosphatidylserine (O-26:0)		NaN
HSDL2	pos	9	527	646.411	646.414226883712	250000	III.2	unknown	1.01	1.0195164	0.92	1.16	PA			31.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PA	unknown	PA	PA	PA(31:3)	31:3	NA	NA	[M+NH4]+	646.4442255533307	-46.40565795613873	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylcholine (26:2); Phosphatidylethanolamine (29:2) /// [M+NH4]+: Phosphatidate (31:3) /// [M+Na]+: Phosphatidylserine (O-25:0); Lysophosphatidylserine (O-26:0)	RT is almost the flow-through	[M+H]+: Phosphatidylcholine (26:2); Phosphatidylethanolamine (29:2) /// [M+NH4]+: Phosphatidate (31:3) /// [M+Na]+: Phosphatidylserine (O-25:0); Lysophosphatidylserine (O-26:0)		NaN
HSDL2	pos	9	527	646.411	646.414226883712	250000	III.2	unknown	1.01	1.0195164	0.92	1.16	PS		O	25.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PS-O	unknown	PS-O	PS	PS(O-25:0)	25:0	NA	NA	[M+Na]+	646.4054402768107	13.593027461976094	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylcholine (26:2); Phosphatidylethanolamine (29:2) /// [M+NH4]+: Phosphatidate (31:3) /// [M+Na]+: Phosphatidylserine (O-25:0); Lysophosphatidylserine (O-26:0)	RT is almost the flow-through	[M+H]+: Phosphatidylcholine (26:2); Phosphatidylethanolamine (29:2) /// [M+NH4]+: Phosphatidate (31:3) /// [M+Na]+: Phosphatidylserine (O-25:0); Lysophosphatidylserine (O-26:0)		NaN
HSDL2	pos	9	527	646.411	646.414226883712	250000	III.2	unknown	1.01	1.0195164	0.92	1.16	PC			26.0	2.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	PC	unknown	PC	PC	PC(26:2)	26:2	NA	NA	[M+H]+	646.44422746677	-46.40861776367626	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylcholine (26:2); Phosphatidylethanolamine (29:2) /// [M+NH4]+: Phosphatidate (31:3) /// [M+Na]+: Phosphatidylserine (O-25:0); Lysophosphatidylserine (O-26:0)	RT is almost the flow-through	[M+H]+: Phosphatidylcholine (26:2); Phosphatidylethanolamine (29:2) /// [M+NH4]+: Phosphatidate (31:3) /// [M+Na]+: Phosphatidylserine (O-25:0); Lysophosphatidylserine (O-26:0)		NaN
HSDL2	pos	10	528	674.4995	674.502867101504	250000	III.2	unknown	1.2	1.2242631	0.88	1.97	Cer		d	34.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer-PE	unknown	dCer-PE	Cer	Cer-PE(d34:3)	34:3	NA	NA	[M+NH4]+	674.5231505007707	-30.070723668566043	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylethanolamine (O-32:2); Phosphatidylcholine (O-29:2); Hexosyl ceramide (t31:1); Hexosyl ceramide (d31:1-OH); Ceramide phosphate (d38:1); Ceramide phosphate (DH38:1); Hexosyl ceramide (DH32:0) /// [M+NH4]+: Phosphatidate (O-34:3); Ceramide phosphoethanolamine (d34:3) /// [M+Na]+: Ceramide (d43:7); Ceramide (DH43:7)	RT is almost the flow-through	[M+H]+: Phosphatidylethanolamine (O-32:2); Phosphatidylcholine (O-29:2); Hexosyl ceramide (t*31:1); Ceramide phosphate (d*38:1); Hexosyl ceramide (DH32:0) /// [M+NH4]+: Phosphatidate (O-34:3); Ceramide phosphoethanolamine (d*34:3) /// [M+Na]+: Ceramide (d*43:7)		NaN
HSDL2	pos	10	528	674.4995	674.502867101504	250000	III.2	unknown	1.2	1.2242631	0.88	1.97	Cer		DH	38.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer-1P	unknown	DHCer-1P	Cer	Cer-1P(DH38:1)	38:1	NA	NA	[M+H]+	674.5483026358299	-67.35697673307216	True	True	False	A	2015-04-10	scp2	False	False	[M+H]+: Phosphatidylethanolamine (O-32:2); Phosphatidylcholine (O-29:2); Hexosyl ceramide (t31:1); Hexosyl ceramide (d31:1-OH); Ceramide phosphate (d38:1); Ceramide phosphate (DH38:1); Hexosyl ceramide (DH32:0) /// [M+NH4]+: Phosphatidate (O-34:3); Ceramide phosphoethanolamine (d34:3) /// [M+Na]+: Ceramide (d43:7); Ceramide (DH43:7)	RT is almost the flow-through	[M+H]+: Phosphatidylethanolamine (O-32:2); Phosphatidylcholine (O-29:2); Hexosyl ceramide (t*31:1); Ceramide phosphate (d*38:1); Hexosyl ceramide (DH32:0) /// [M+NH4]+: Phosphatidate (O-34:3); Ceramide phosphoethanolamine (d*34:3) /// [M+Na]+: Ceramide (d*43:7)		NaN
